"","AGBN","seed","seedrich","type","time"
"404",24.969211932672,1111.35696,4,"SF","first"
"405",216.76324478256,0,0,"SF","first"
"406",18.8741992698,0,0,"SF","first"
"407",148.2357535596,0,0,"SF","first"
"408",48.871188310392,0,0,"SF","first"
"409",33.92087894244,0,0,"SF","first"
"410",125.08536019896,0,0,"SF","first"
"411",0.62734725784584,0,0,"SF","first"
"412",142.37754194664,0,0,"SF","first"
"413",38.093293939176,0,0,"SF","first"
"414",180.69420920544,3519.29704,2,"SF","first"
"415",129.96215940456,0,0,"SF","first"
"416",45.320898663936,0,0,"SF","first"
"417",60.269481929664,0,0,"SF","first"
"418",71.497922606712,5001.10632,2,"SF","first"
"419",4.8308411734632,0,0,"SF","first"
"420",68.479418155176,4630.654,3,"SF","first"
"421",65.107320542208,2963.61856,3,"SF","first"
"422",196.3250736048,0,0,"SF","first"
"423",37.00057035528,0,0,"SF","first"
"424",13.086163799856,0,0,"SF","first"
"425",119.73590040384,1667.03544,4,"SF","first"
"426",52.632521974872,0,0,"SF","first"
"427",69.12826446456,926.1308,1,"SF","first"
"428",64.421150074344,0,0,"SF","first"
"429",89.543985104952,0,0,"SF","first"
"430",8.5470372647856,0,0,"SF","first"
"431",84.226749620832,0,0,"SF","first"
"432",50.1365445336,0,0,"SF","first"
"433",65.649877063344,0,0,"SF","first"
"434",29.729678573448,0,0,"SF","first"
"435",70.07812506828,0,0,"SF","first"
"436",150.63907069512,0,0,"SF","first"
"437",107.797538540664,0,0,"SF","first"
"438",168.18546022488,2407.94008,3,"SF","first"
"439",194.78817011808,0,0,"SF","first"
"440",105.696950593248,185.22616,1,"SF","first"
"441",100.453388290416,0,0,"SF","first"
"442",98.228263188384,0,0,"SF","first"
"443",101.431964958408,3519.29704,2,"SF","first"
"444",32.63588550432,0,0,"SF","first"
"445",25.539901678368,0,0,"SF","first"
"446",140.3444401128,740.90464,2,"SF","first"
"447",27.608343773976,0,0,"SF","first"
"448",88.399792291104,0,0,"SF","first"
"449",60.648350159376,0,0,"SF","first"
"450",90.83215053612,0,0,"SF","first"
"451",61.44268222764,0,0,"SF","first"
"452",62.215594936488,10928.34344,2,"SF","first"
"453",170.17103820528,0,0,"SF","first"
"454",80.102082646656,0,0,"SF","first"
"455",175.08695492232,1481.80928,2,"SF","first"
"456",81.737396377056,370.45232,1,"SF","first"
"457",147.24402937272,1852.2616,4,"SF","first"
"458",120.30192743184,0,0,"SF","first"
"459",336.18497216472,0,0,"SF","first"
"460",366.31442273832,0,0,"SF","first"
"461",189.07510801032,8705.62952,2,"SF","first"
"462",178.72118469576,0,0,"SF","first"
"463",219.1992906096,0,0,"SF","first"
"464",80.54374064688,0,0,"SF","first"
"465",271.0854751248,0,0,"SF","first"
"466",111.635818255584,0,0,"SF","first"
"467",112.77679424256,0,0,"SF","first"
"468",156.64299223608,0,0,"SF","first"
"469",52.345260456048,0,0,"SF","first"
"470",24.826371369408,0,0,"SF","first"
"471",64.82472174108,0,0,"SF","first"
"472",43.52596531164,0,0,"SF","first"
"473",45.105763559472,0,0,"SF","first"
"474",5.0748178769064,16855.58056,3,"SF","first"
"475",91.795819957632,926.1308,1,"SF","first"
"476",313.4657681064,0,0,"SF","first"
"477",345.60343774152,0,0,"SF","first"
"478",90.156235805496,1481.80928,1,"SF","first"
"479",185.4842549616,370.45232,1,"SF","first"
"480",215.83933175448,0,0,"SF","first"
"481",415.1718582732,0,0,"SF","first"
"482",62.62254034848,2037.48776,1,"SF","first"
"483",244.25736318144,0,0,"SF","first"
"484",39.632865038424,0,0,"SF","first"
"485",66.556517860728,0,0,"SF","first"
"486",50.02995211704,0,0,"SF","first"
"487",2.37919093398,0,0,"SF","first"
"488",146.43847764,0,0,"SF","first"
"489",62.153444047968,1296.58312,2,"SF","first"
"490",62.560008372456,0,0,"SF","first"
"491",126.08918951832,3889.74936,3,"SF","first"
"492",47.069776470528,2222.71392,1,"SF","first"
"493",242.76910439376,0,0,"SF","first"
"494",261.95237683776,5371.55864,3,"SF","first"
"495",300.94188771024,0,0,"SF","first"
"496",477.08445501864,0,0,"SF","first"
"497",6.6630594546432,555.67848,2,"SF","first"
"498",101.077363035936,0,0,"SF","first"
"499",48.204912851928,1296.58312,1,"SF","first"
"500",41.0857163136,0,0,"SF","first"
"501",90.161963326512,4815.88016,3,"SF","first"
"502",223.09120278648,4074.97552,4,"SF","first"
"503",47.092126131792,3519.29704,2,"SF","first"
"504",142.37081687304,2778.3924,2,"SF","first"
"505",247.2450892128,926.1308,2,"SF","first"
"506",224.37569184408,2222.71392,2,"SF","first"
"507",163.93330827216,0,0,"SF","first"
"508",143.42654134368,0,0,"SF","first"
"509",344.53997943624,0,0,"SF","first"
"510",137.58559075296,0,0,"SF","first"
"511",16.486136842896,0,0,"SF","first"
"512",104.52888376812,370.45232,1,"SF","first"
"513",51.141853369152,0,0,"SF","first"
"514",99.196270282368,0,0,"SF","first"
"515",100.3434221286,740.90464,1,"SF","first"
"516",168.7786117164,0,0,"SF","first"
"517",93.930156566064,0,0,"SF","first"
"518",157.39541588736,0,0,"SF","first"
"519",98.757862734384,0,0,"SF","first"
"520",379.89795056472,9816.98648,3,"SF","first"
"521",52.166664918144,1667.03544,3,"SF","first"
